File Path,Start Time,End Time,Bandwidth (bps),TCP Count,UDP Count
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_20_11_wired.pcap,2025-02-01T20:43:30-05:00,2025-02-01T20:45:08-05:00,124937.49,2628,91
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_21_08_wireless.pcap,2025-02-01T20:45:08-05:00,2025-02-01T20:45:14-05:00,3783.09,0,121
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_21_11_wired.pcap,2025-02-01T20:45:14-05:00,2025-02-01T20:47:09-05:00,168625.84,4049,76
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_22_08_wireless.pcap,2025-02-01T20:47:09-05:00,2025-02-01T20:47:21-05:00,1893.81,0,107
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_22_11_wired.pcap,2025-02-01T20:47:21-05:00,2025-02-01T20:49:25-05:00,157443.36,4136,75
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_23_08_wireless.pcap,2025-02-01T20:49:25-05:00,2025-02-01T20:49:31-05:00,3804.01,0,123
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_23_11_wired.pcap,2025-02-01T20:49:31-05:00,2025-02-01T20:51:25-05:00,169318.83,4004,73
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_24_08_wireless.pcap,2025-02-01T20:51:25-05:00,2025-02-01T20:51:31-05:00,3347.81,0,103
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_24_11_wired.pcap,2025-02-01T20:51:31-05:00,2025-02-01T21:52:40-05:00,69957.44,64039,3422
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_25_08_wireless.pcap,2025-02-01T21:52:40-05:00,2025-02-01T21:52:47-05:00,4339.13,0,139
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_25_11_wired.pcap,2025-02-01T21:52:47-05:00,2025-02-01T21:54:50-05:00,157057.54,3931,69
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_26_08_wireless.pcap,2025-02-01T21:54:50-05:00,2025-02-01T21:55:02-05:00,2329.57,26,115
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_26_11_wired.pcap,2025-02-01T21:55:02-05:00,2025-02-01T21:57:27-05:00,134104.19,4084,120
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_27_08_wireless.pcap,2025-02-01T21:57:27-05:00,2025-02-01T21:58:01-05:00,1045.47,39,146
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_27_11_wired.pcap,2025-02-01T21:58:01-05:00,2025-02-01T22:02:02-05:00,82409.66,4846,112
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_28_08_wireless.pcap,2025-02-01T22:02:02-05:00,2025-02-01T22:02:17-05:00,1066.37,7,100
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_28_11_wired.pcap,2025-02-01T22:02:17-05:00,2025-02-01T22:04:36-05:00,140083.91,4248,101
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_29_08_wireless.pcap,2025-02-01T22:04:36-05:00,2025-02-01T22:04:42-05:00,4112.00,13,128
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_29_11_wired.pcap,2025-02-01T22:04:42-05:00,2025-02-01T22:06:43-05:00,149940.39,3737,74
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_30_08_wireless.pcap,2025-02-01T22:06:43-05:00,2025-02-01T22:06:49-05:00,2321.13,0,89
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_30_11_wired.pcap,2025-02-01T22:06:49-05:00,2025-02-01T22:08:57-05:00,153318.48,3734,81
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_31_08_wireless.pcap,2025-02-01T22:08:57-05:00,2025-02-01T22:09:03-05:00,3757.92,0,120
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_31_11_wired.pcap,2025-02-01T22:09:03-05:00,2025-02-01T22:10:46-05:00,175658.16,3608,83
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_32_08_wireless.pcap,2025-02-01T22:10:46-05:00,2025-02-01T22:10:52-05:00,5329.56,4,115
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_32_11_wired.pcap,2025-02-01T22:10:52-05:00,2025-02-01T22:12:42-05:00,177001.06,4014,111
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_33_08_wireless.pcap,2025-02-01T22:12:42-05:00,2025-02-01T22:12:48-05:00,3743.90,0,122
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_33_11_wired.pcap,2025-02-01T22:12:48-05:00,2025-02-01T22:14:29-05:00,191174.32,3961,61
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_34_08_wireless.pcap,2025-02-01T22:14:29-05:00,2025-02-01T22:14:35-05:00,2646.52,0,101
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_34_11_wired.pcap,2025-02-01T22:14:35-05:00,2025-02-01T22:16:53-05:00,141369.53,3965,344
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_35_08_wireless.pcap,2025-02-01T22:16:53-05:00,2025-02-01T22:16:59-05:00,3840.81,0,122
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_35_11_wired.pcap,2025-02-01T22:16:59-05:00,2025-02-01T22:18:44-05:00,181577.21,3927,90
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_36_08_wireless.pcap,2025-02-01T22:18:44-05:00,2025-02-01T22:18:51-05:00,2208.57,0,85
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_36_11_wired.pcap,2025-02-01T22:18:51-05:00,2025-02-01T22:21:21-05:00,128856.58,4093,86
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_37_08_wireless.pcap,2025-02-01T22:21:21-05:00,2025-02-01T22:21:34-05:00,2467.76,0,148
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_37_11_wired.pcap,2025-02-01T22:21:34-05:00,2025-02-01T22:23:52-05:00,138474.24,3882,82
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_38_08_wireless.pcap,2025-02-01T22:23:52-05:00,2025-02-01T22:23:58-05:00,3213.92,0,105
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_38_11_wired.pcap,2025-02-01T22:23:58-05:00,2025-02-01T22:26:03-05:00,154969.40,3790,61
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_39_08_wireless.pcap,2025-02-01T22:26:03-05:00,2025-02-01T22:26:16-05:00,2852.53,0,175
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_39_11_wired.pcap,2025-02-01T22:26:16-05:00,2025-02-01T22:28:15-05:00,173200.09,4050,89
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_40_09_wireless.pcap,2025-02-01T22:28:15-05:00,2025-02-01T22:28:21-05:00,2933.13,0,100
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_40_11_wired.pcap,2025-02-01T22:28:21-05:00,2025-02-01T22:30:19-05:00,164134.81,3876,87
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_41_09_wireless.pcap,2025-02-01T22:30:19-05:00,2025-02-01T22:30:50-05:00,2757.26,95,202
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_41_11_wired.pcap,2025-02-01T22:30:50-05:00,2025-02-01T22:32:37-05:00,164838.72,3683,119
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_42_09_wireless.pcap,2025-02-01T22:32:37-05:00,2025-02-01T22:32:43-05:00,3804.06,38,99
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_42_11_wired.pcap,2025-02-01T22:32:43-05:00,2025-02-01T22:34:51-05:00,151967.76,4040,144
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_43_09_wireless.pcap,2025-02-01T22:34:51-05:00,2025-02-01T22:34:57-05:00,4651.72,10,142
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_43_11_wired.pcap,2025-02-01T22:34:57-05:00,2025-02-01T22:37:00-05:00,164974.28,4130,120
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_44_09_wireless.pcap,2025-02-01T22:37:00-05:00,2025-02-01T22:37:14-05:00,1158.79,13,92
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_44_11_wired.pcap,2025-02-01T22:37:14-05:00,2025-02-01T22:39:10-05:00,159373.25,3790,99
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_45_09_wireless.pcap,2025-02-01T22:39:10-05:00,2025-02-01T22:39:16-05:00,3816.71,5,122
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_45_11_wired.pcap,2025-02-01T22:39:16-05:00,2025-02-01T22:41:09-05:00,171345.73,3936,99
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_46_09_wireless.pcap,2025-02-01T22:41:09-05:00,2025-02-01T22:41:15-05:00,2689.13,0,95
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_46_11_wired.pcap,2025-02-01T22:41:15-05:00,2025-02-01T22:43:06-05:00,173935.22,3953,87
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_47_09_wireless.pcap,2025-02-01T22:43:06-05:00,2025-02-01T22:43:21-05:00,2770.44,6,149
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_47_11_wired.pcap,2025-02-01T22:43:21-05:00,2025-02-01T22:45:05-05:00,187077.12,3949,86
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_48_09_wireless.pcap,2025-02-01T22:45:05-05:00,2025-02-01T22:45:11-05:00,2991.50,0,107
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_48_11_wired.pcap,2025-02-01T22:45:11-05:00,2025-02-01T22:47:28-05:00,140529.55,3985,106
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_49_09_wireless.pcap,2025-02-01T22:47:28-05:00,2025-02-01T22:47:43-05:00,1631.97,0,136
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_49_11_wired.pcap,2025-02-01T22:47:43-05:00,2025-02-01T22:49:24-05:00,192228.86,3938,96
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_50_09_wireless.pcap,2025-02-01T22:49:24-05:00,2025-02-01T22:49:39-05:00,1550.84,0,117
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_50_11_wired.pcap,2025-02-01T22:49:39-05:00,2025-02-01T22:51:46-05:00,152416.37,4152,110
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_51_09_wireless.pcap,2025-02-01T22:51:46-05:00,2025-02-01T22:51:53-05:00,3821.05,0,125
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_51_11_wired.pcap,2025-02-01T22:51:53-05:00,2025-02-01T22:53:46-05:00,171659.40,4036,139
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_52_10_wireless.pcap,2025-02-01T22:53:46-05:00,2025-02-01T22:53:52-05:00,3804.64,0,109
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_52_11_wired.pcap,2025-02-01T22:53:52-05:00,2025-02-01T22:55:45-05:00,171179.36,3913,112
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_53_11_wired.pcap,2025-02-01T22:55:45-05:00,2025-02-01T22:58:00-05:00,142702.89,3962,99
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_53_11_wireless.pcap,2025-02-01T22:58:00-05:00,2025-02-01T22:58:19-05:00,1623.17,0,148
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_54_11_wired.pcap,2025-02-01T22:58:19-05:00,2025-02-01T23:00:26-05:00,152223.55,3893,99
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_54_11_wireless.pcap,2025-02-01T23:00:26-05:00,2025-02-01T23:00:32-05:00,3147.74,0,103
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_55_11_wired.pcap,2025-02-01T23:00:32-05:00,2025-02-01T23:02:35-05:00,159077.54,3974,93
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_55_11_wireless.pcap,2025-02-01T23:02:35-05:00,2025-02-01T23:02:40-05:00,4853.71,0,140
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_56_11_wired.pcap,2025-02-01T23:02:40-05:00,2025-02-01T23:06:45-05:00,150505.00,7840,90
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_56_11_wireless.pcap,2025-02-01T23:06:45-05:00,2025-02-01T23:06:57-05:00,1683.81,24,90
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_57_11_wired.pcap,2025-02-01T23:06:57-05:00,2025-02-01T23:15:14-05:00,112671.19,15287,107
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_57_11_wireless.pcap,2025-02-01T23:15:14-05:00,2025-02-01T23:15:28-05:00,2669.38,41,157
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_58_11_wired.pcap,2025-02-01T23:15:28-05:00,2025-02-01T23:17:39-05:00,149022.98,3956,97
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_58_11_wireless.pcap,2025-02-01T23:17:39-05:00,2025-02-01T23:17:56-05:00,893.43,7,87
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_59_11_wired.pcap,2025-02-01T23:17:56-05:00,2025-02-01T23:20:07-05:00,149391.00,4040,123
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-10_59_11_wireless.pcap,2025-02-01T23:20:07-05:00,2025-02-01T23:20:13-05:00,4085.02,8,132
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_00_11_wired.pcap,2025-02-01T23:20:13-05:00,2025-02-01T23:23:16-05:00,106232.94,4457,129
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_00_11_wireless.pcap,2025-02-01T23:23:16-05:00,2025-02-01T23:23:22-05:00,2649.95,5,91
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_01_11_wired.pcap,2025-02-01T23:23:22-05:00,2025-02-01T23:25:43-05:00,138228.70,4172,130
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_01_11_wireless.pcap,2025-02-01T23:25:43-05:00,2025-02-01T23:25:49-05:00,4768.87,0,143
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_02_11_wired.pcap,2025-02-01T23:25:49-05:00,2025-02-01T23:27:30-05:00,185905.34,3545,107
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_02_11_wireless.pcap,2025-02-01T23:27:30-05:00,2025-02-01T23:27:52-05:00,1992.07,22,157
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_03_11_wired.pcap,2025-02-01T23:27:52-05:00,2025-02-01T23:29:38-05:00,185328.12,3922,96
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_03_11_wireless.pcap,2025-02-01T23:29:38-05:00,2025-02-01T23:29:44-05:00,4160.18,4,131
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_04_11_wired.pcap,2025-02-01T23:29:44-05:00,2025-02-01T23:32:01-05:00,153196.26,4373,105
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_04_11_wireless.pcap,2025-02-01T23:32:01-05:00,2025-02-01T23:32:07-05:00,2620.06,3,93
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_05_11_wired.pcap,2025-02-01T23:32:07-05:00,2025-02-01T23:33:52-05:00,184150.37,3962,99
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_05_12_wireless.pcap,2025-02-01T23:33:52-05:00,2025-02-01T23:34:05-05:00,1974.17,5,128
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_06_11_wired.pcap,2025-02-01T23:34:05-05:00,2025-02-01T23:36:02-05:00,167664.08,4106,121
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_06_12_wireless.pcap,2025-02-01T23:36:02-05:00,2025-02-01T23:36:08-05:00,2353.91,0,86
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_07_11_wired.pcap,2025-02-01T23:36:08-05:00,2025-02-01T23:38:07-05:00,162253.89,4101,129
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_07_12_wireless.pcap,2025-02-01T23:38:07-05:00,2025-02-01T23:38:22-05:00,2349.77,6,151
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_08_11_wired.pcap,2025-02-01T23:38:22-05:00,2025-02-01T23:40:25-05:00,158056.03,3989,153
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_08_12_wireless.pcap,2025-02-01T23:40:25-05:00,2025-02-01T23:40:39-05:00,1584.83,0,101
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_09_11_wired.pcap,2025-02-01T23:40:39-05:00,2025-02-01T23:42:29-05:00,176077.54,4057,156
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_09_12_wireless.pcap,2025-02-01T23:42:29-05:00,2025-02-01T23:42:42-05:00,2312.73,0,145
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_10_11_wired.pcap,2025-02-01T23:42:42-05:00,2025-02-01T23:54:58-05:00,358188.52,45554,127
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_10_12_wireless.pcap,2025-02-01T23:54:58-05:00,2025-02-01T23:55:04-05:00,2955.05,0,104
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_11_11_wired.pcap,2025-02-01T23:55:04-05:00,2025-02-01T23:59:54-05:00,158327.01,10220,146
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_11_12_wireless.pcap,2025-02-01T23:59:54-05:00,2025-02-02T00:00:15-05:00,2767.14,74,183
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_12_11_wired.pcap,2025-02-02T00:00:15-05:00,2025-02-02T00:32:30-05:00,101529.07,53988,114
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_12_12_wireless.pcap,2025-02-02T00:32:30-05:00,2025-02-02T00:32:43-05:00,1663.91,8,111
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_13_11_wired.pcap,2025-02-02T00:32:43-05:00,2025-02-02T00:34:21-05:00,198665.36,3875,98
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_13_12_wireless.pcap,2025-02-02T00:34:21-05:00,2025-02-02T00:34:33-05:00,1927.47,6,118
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_14_11_wired.pcap,2025-02-02T00:34:33-05:00,2025-02-02T00:40:00-05:00,77524.42,7019,114
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_14_12_wireless.pcap,2025-02-02T00:40:00-05:00,2025-02-02T00:40:16-05:00,1588.86,10,130
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_15_11_wired.pcap,2025-02-02T00:40:16-05:00,2025-02-02T00:41:46-05:00,165036.49,3000,124
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_15_12_wireless.pcap,2025-02-02T00:41:46-05:00,2025-02-02T00:41:58-05:00,2255.54,0,132
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_16_11_wired.pcap,2025-02-02T00:41:58-05:00,2025-02-02T00:44:03-05:00,142326.70,3676,105
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_16_12_wireless.pcap,2025-02-02T00:44:03-05:00,2025-02-02T00:44:09-05:00,2855.18,0,102
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_17_11_wired.pcap,2025-02-02T00:44:09-05:00,2025-02-02T00:46:04-05:00,170177.01,3932,97
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_17_12_wireless.pcap,2025-02-02T00:46:04-05:00,2025-02-02T00:46:30-05:00,1953.05,37,180
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_18_11_wired.pcap,2025-02-02T00:46:30-05:00,2025-02-02T00:48:24-05:00,169930.26,3987,89
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_18_12_wireless.pcap,2025-02-02T00:48:24-05:00,2025-02-02T00:48:30-05:00,2480.23,4,89
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_19_11_wired.pcap,2025-02-02T00:48:30-05:00,2025-02-02T00:50:10-05:00,193675.70,3888,76
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_19_12_wireless.pcap,2025-02-02T00:50:10-05:00,2025-02-02T00:50:27-05:00,1752.29,3,154
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_20_11_wired.pcap,2025-02-02T00:50:27-05:00,2025-02-02T00:52:15-05:00,179867.55,3970,80
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_20_12_wireless.pcap,2025-02-02T00:52:15-05:00,2025-02-02T00:52:21-05:00,2497.21,5,95
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_21_11_wired.pcap,2025-02-02T00:52:21-05:00,2025-02-02T00:53:53-05:00,211953.18,3880,70
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_21_12_wireless.pcap,2025-02-02T00:53:53-05:00,2025-02-02T00:54:04-05:00,2280.43,0,137
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_22_11_wired.pcap,2025-02-02T00:54:04-05:00,2025-02-02T00:55:50-05:00,183532.60,3993,102
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_22_12_wireless.pcap,2025-02-02T00:55:50-05:00,2025-02-02T00:56:02-05:00,2572.17,4,146
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_23_11_wired.pcap,2025-02-02T00:56:02-05:00,2025-02-02T00:58:26-05:00,137131.74,4358,92
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_23_12_wireless.pcap,2025-02-02T00:58:26-05:00,2025-02-02T00:58:37-05:00,2550.65,0,145
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_24_11_wired.pcap,2025-02-02T00:58:37-05:00,2025-02-02T01:00:18-05:00,193129.08,3854,106
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_24_12_wireless.pcap,2025-02-02T01:00:18-05:00,2025-02-02T01:00:23-05:00,3834.33,0,120
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_25_11_wired.pcap,2025-02-02T01:00:23-05:00,2025-02-02T01:01:58-05:00,206916.84,3893,68
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_25_12_wireless.pcap,2025-02-02T01:01:58-05:00,2025-02-02T01:02:04-05:00,4116.91,0,125
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_26_11_wired.pcap,2025-02-02T01:02:04-05:00,2025-02-02T01:03:37-05:00,206896.12,3921,71
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_26_12_wireless.pcap,2025-02-02T01:03:37-05:00,2025-02-02T01:03:49-05:00,1776.74,24,99
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_27_11_wired.pcap,2025-02-02T01:03:49-05:00,2025-02-02T01:05:32-05:00,188019.44,3993,86
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_27_12_wireless.pcap,2025-02-02T01:05:32-05:00,2025-02-02T01:05:45-05:00,2250.93,4,132
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_28_11_wired.pcap,2025-02-02T01:05:45-05:00,2025-02-02T01:07:58-05:00,136175.35,3755,67
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_28_12_wireless.pcap,2025-02-02T01:07:58-05:00,2025-02-02T01:08:04-05:00,2678.25,3,92
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_29_11_wired.pcap,2025-02-02T01:08:04-05:00,2025-02-02T01:12:10-05:00,79374.91,5445,83
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_29_13_wireless.pcap,2025-02-02T01:12:10-05:00,2025-02-02T01:12:21-05:00,2163.01,5,134
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_30_11_wired.pcap,2025-02-02T01:12:21-05:00,2025-02-02T01:34:03-05:00,95944.10,32775,94
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_30_13_wireless.pcap,2025-02-02T01:34:03-05:00,2025-02-02T01:34:09-05:00,3131.90,0,110
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_31_11_wired.pcap,2025-02-02T01:34:09-05:00,2025-02-02T01:35:48-05:00,207663.24,4254,101
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_31_14_wireless.pcap,2025-02-02T01:35:48-05:00,2025-02-02T01:35:54-05:00,4050.48,0,127
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_32_11_wired.pcap,2025-02-02T01:35:54-05:00,2025-02-02T01:37:17-05:00,219126.88,3666,92
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_32_14_wireless.pcap,2025-02-02T01:37:17-05:00,2025-02-02T01:37:29-05:00,2321.20,2,112
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_33_11_wired.pcap,2025-02-02T01:37:29-05:00,2025-02-02T01:39:01-05:00,214173.09,3983,65
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_33_14_wireless.pcap,2025-02-02T01:39:01-05:00,2025-02-02T01:39:06-05:00,4720.36,35,122
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_34_11_wired.pcap,2025-02-02T01:39:06-05:00,2025-02-02T01:41:16-05:00,162647.85,4406,349
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_34_14_wireless.pcap,2025-02-02T01:41:16-05:00,2025-02-02T01:41:28-05:00,1834.66,3,121
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_35_11_wired.pcap,2025-02-02T01:41:28-05:00,2025-02-02T01:43:10-05:00,171116.33,3716,80
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_35_14_wireless.pcap,2025-02-02T01:43:10-05:00,2025-02-02T01:43:23-05:00,2167.52,8,142
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_36_11_wired.pcap,2025-02-02T01:43:23-05:00,2025-02-02T01:45:01-05:00,198078.88,4018,71
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_36_15_wireless.pcap,2025-02-02T01:45:01-05:00,2025-02-02T01:45:07-05:00,2450.59,0,92
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_37_11_wired.pcap,2025-02-02T01:45:07-05:00,2025-02-02T01:46:41-05:00,206427.87,3939,70
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_37_15_wireless.pcap,2025-02-02T01:46:41-05:00,2025-02-02T01:46:53-05:00,3920.78,0,180
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_38_11_wired.pcap,2025-02-02T01:46:53-05:00,2025-02-02T01:48:37-05:00,185157.91,3849,103
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_38_15_wireless.pcap,2025-02-02T01:48:37-05:00,2025-02-02T01:48:43-05:00,3515.60,4,109
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_39_11_wired.pcap,2025-02-02T01:48:43-05:00,2025-02-02T01:50:15-05:00,211059.66,3918,85
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_39_15_wireless.pcap,2025-02-02T01:50:15-05:00,2025-02-02T01:50:27-05:00,1784.29,0,123
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_40_11_wired.pcap,2025-02-02T01:50:27-05:00,2025-02-02T01:52:13-05:00,183003.56,4030,95
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_40_15_wireless.pcap,2025-02-02T01:52:13-05:00,2025-02-02T01:52:19-05:00,2989.92,0,102
/home/umd-user/Downloads/Scripts/benign1/2023-10-31-11_41_11_wired.pcap,2025-02-02T01:52:19-05:00,2025-02-02T01:54:12-05:00,172046.92,4050,117
